from,to,files,text,fileReason,textReason
"yaml-json","http-status","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""HTTP Status Codes"" does not accept text."
"yaml-json","image-convert","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Image Converter"" does not accept text."
"yaml-json","image-compress","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Image Compressor"" does not accept text."
"yaml-json","zip-create","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""ZIP Creator"" does not accept text."
"yaml-json","zip-extract","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""ZIP & Archive Extractor"" does not accept text."
"yaml-json","batch-rename","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Batch Rename"" does not accept text."
"yaml-json","pdf-merge","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF Merger"" does not accept text."
"yaml-json","pdf-split","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF Splitter"" does not accept text."
"yaml-json","pdf-preview","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF Preview"" does not accept text."
"yaml-json","pdf-rotate","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF Rotator"" does not accept text."
"yaml-json","pdf-compress","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF Optimizer"" does not accept text."
"yaml-json","pdf-reorder","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF Page Reorderer"" does not accept text."
"yaml-json","images-to-pdf","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Images → PDF"" does not accept text."
"yaml-json","pdf-to-images","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF → Images"" does not accept text."
"yaml-json","image-exif","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""EXIF Inspector"" does not accept text."
"yaml-json","video-convert","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Video Converter"" does not accept text."
"yaml-json","video-compress","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Video Compressor"" does not accept text."
"yaml-json","video-to-gif","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Video → GIF"" does not accept text."
"yaml-json","extract-audio","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Audio Extractor"" does not accept text."
"yaml-json","audio-convert","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Audio Converter"" does not accept text."
"yaml-json","color-converter","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Color Converter"" does not accept text."
"yaml-json","brand-bible","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Brand Bible Creator"" does not accept text."
"yaml-json","json-to-types","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","image-watermark","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Image Watermarker"" does not accept text."
"yaml-json","icon-pack","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Icon Pack Generator"" does not accept text."
"yaml-json","social-resizer","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Social Preset Resizer"" does not accept text."
"yaml-json","pdf-to-text","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF → Text"" does not accept text."
"yaml-json","image-ocr","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Image OCR Extractor"" does not accept text."
"yaml-json","archive-inspect","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Archive Inspector"" does not accept text."
"yaml-json","svg-creator","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""SVG & Vector Studio"" does not accept text."
"yaml-json","ascii-banner","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","image-to-ascii","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Image → ASCII Art Converter"" does not accept text."
"yaml-json","ascii-table","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","xml-json","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","text-analyzer","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","curl-converter","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","json-schema","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","chmod-calculator","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Chmod & Unix Permission Calculator"" does not accept text."
"yaml-json","keypair-generator","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Cryptographic Keypair Generator"" does not accept text."
"yaml-json","semver-calculator","false","true","""YAML ⇄ JSON Converter"" does not produce files.","Compatible text ports; content validation still required"
"yaml-json","image-palette","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Image Color Palette & Swatch Extractor"" does not accept text."
"yaml-json","image-slicer","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Image Slicer & Grid Splitter"" does not accept text."
"yaml-json","image-grid","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""Contact Sheet & Collage Grid Builder"" does not accept text."
"yaml-json","gradient-studio","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""CSS & Vector Gradient Studio"" does not accept text."
"yaml-json","pdf-numberer","false","false","""YAML ⇄ JSON Converter"" does not produce files.","""PDF Page Numberer & Bates Stamper"" does not accept text."
